DateHeure(UTC);DateHeure;TTW;Latitude;Longitude;HDG;TWA;MODE;BestUpVMG;BestDwnVMG;Speed(kt);TWD;TWS(kt);DTG(nm);DTF(nm);Voile;EffetBoost;DureeChangementVoile;RatioChangementVoile;DureeChangementAmure;RatioChangementAmure;CoeffDuree;PerteEnergie;GainEnergie;EnergieFinIteration
2025-01-18 17:23;2025-01-18 18:23;T+00:00;-12,9691667556763;-33,1797218322754;354;100;HDG;50;135;10,03;94;8,23;0,00;3941,91;Code 0;;;;;;;;1,58;100,00
2025-01-18 17:33;2025-01-18 18:33;T+00:10;-12,9413095141657;-33,1827261561598;355;99;HDG;50;135;10,10;94;8,34;1,68;3940,44;Code 0;;;;;;;;1,57;100,00
2025-01-18 17:43;2025-01-18 18:43;T+00:20;-12,9131996301625;-33,1852493416364;355;100;HDG;50;135;10,16;94;8,44;3,37;3938,95;Code 0;;;;;;;;1,56;100,00
2025-01-18 17:53;2025-01-18 18:53;T+00:30;-12,884925360285;-33,1877869965683;355;100;HDG;49;136;10,23;94;8,53;5,07;3937,45;Code 0;;;;;;;;1,55;100,00
2025-01-18 18:03;2025-01-18 19:03;T+00:40;-12,8564867065282;-33,1903391164571;355;100;HDG;49;136;10,30;94;8,60;6,78;3935,95;Code 0;;;;;;;;1,55;100,00
2025-01-18 18:13;2025-01-18 19:13;T+00:50;-12,827993258337;-33,19289586383;355;98;HDG;49;136;10,30;92;8,64;8,49;3934,43;Code 0;;;;;;;;1,54;100,00
2025-01-18 18:23;2025-01-18 19:23;T+01:00;-12,7993354242715;-33,1954670699257;355;96;HDG;49;137;10,36;91;8,71;10,22;3932,92;Code 0;;;;;;;;1,54;100,00
2025-01-18 18:33;2025-01-18 19:33;T+01:10;-12,7705862647216;-33,198046176412;354;96;HDG;48;138;10,43;89;8,79;11,94;3931,39;Code 0;;;;;;;;1,53;100,00
2025-01-18 18:43;2025-01-18 19:43;T+01:20;-12,7417212701512;-33,2011567173742;354;95;HDG;48;138;10,49;88;8,90;13,68;3929,87;Code 0;;;;;;;;1,52;100,00
2025-01-18 18:53;2025-01-18 19:53;T+01:30;-12,7126198357936;-33,2042923790824;355;93;HDG;47;139;10,56;87;9,04;15,44;3928,34;Code 0;;;;;;;;1,51;100,00
2025-01-18 19:03;2025-01-18 20:03;T+01:40;-12,6831052308643;-33,2069392451896;356;91;HDG;46;140;10,75;86;9,18;17,21;3926,78;Code 0;;;;;;;;1,50;100,00
2025-01-18 19:13;2025-01-18 20:13;T+01:50;-12,6531853908312;-33,2090835851355;355;91;HDG;45;140;10,85;85;9,30;19,01;3925,18;Code 0;;;;;;;;1,49;100,00
2025-01-18 19:23;2025-01-18 20:23;T+02:00;-12,6230094830685;-33,2117891231835;355;90;HDG;45;140;10,96;84;9,40;20,82;3923,58;Code 0;;;;;;;;1,48;100,00
2025-01-18 19:33;2025-01-18 20:33;T+02:10;-12,5925860281588;-33,214516533305;354;90;HDG;45;140;11,06;84;9,49;22,65;3921,97;Code 0;;;;;;;;1,47;100,00
2025-01-18 19:43;2025-01-18 20:43;T+02:20;-12,5619911158138;-33,2178111827719;354;90;HDG;45;140;11,15;83;9,57;24,49;3920,36;Code 0;;;;;;;;1,46;100,00
2025-01-18 19:53;2025-01-18 20:53;T+02:30;-12,5311896313237;-33,2211276814682;353;90;HDG;45;140;11,15;83;9,62;26,35;3918,74;Code 0;;;;;;;;1,46;100,00
2025-01-18 20:03;2025-01-18 21:03;T+02:40;-12,5003556989717;-33,2250056978081;353;90;HDG;45;140;11,25;82;9,66;28,21;3917,14;Code 0;;;;;;;;1,45;100,00
2025-01-18 20:13;2025-01-18 21:13;T+02:50;-12,4695462513533;-33,2288801726059;353;90;HDG;45;140;11,15;83;9,59;30,07;3915,53;Code 0;;;;;;;;1,46;100,00
2025-01-18 20:23;2025-01-18 21:23;T+03:00;-12,4389033991584;-33,2327332399729;354;90;HDG;45;140;11,06;83;9,52;31,92;3913,93;Code 0;;;;;;;;1,47;100,00
2025-01-18 20:33;2025-01-18 21:33;T+03:10;-12,4083608415695;-33,2360202967735;355;89;HDG;45;140;11,04;84;9,48;33,76;3912,33;Code 0;;;;;;;;1,47;100,00
2025-01-18 20:43;2025-01-18 21:43;T+03:20;-12,3778308397595;-33,2387549861371;355;90;HDG;45;140;10,96;85;9,44;35,59;3910,71;Code 0;;;;;;;;1,47;100,00
2025-01-18 20:53;2025-01-18 21:53;T+03:30;-12,3475221792412;-33,2414695326079;356;90;HDG;45;140;10,96;86;9,43;37,42;3909,11;Code 0;;;;;;;;1,48;100,00
2025-01-18 21:03;2025-01-18 22:03;T+03:40;-12,3171448929153;-33,2436438312478;357;90;HDG;45;140;11,06;87;9,47;39,24;3907,49;Code 0;;;;;;;;1,47;100,00
2025-01-18 21:13;2025-01-18 22:13;T+03:50;-12,286436350238;-33,2452909609315;358;90;HDG;45;140;11,15;88;9,59;41,08;3905,83;Code 0;;;;;;;;1,46;100,00
2025-01-18 21:23;2025-01-18 22:23;T+04:00;-12,2553722135589;-33,2464010523374;359;90;HDG;45;140;11,25;88;9,71;42,94;3904,15;Code 0;;;;;;;;1,45;100,00
2025-01-18 21:33;2025-01-18 22:33;T+04:10;-12,2238411593646;-33,2469641784227;359;90;HDG;45;140;11,45;88;9,94;44,82;3902,43;Code 0;;;;;;;;1,43;100,00
2025-01-18 21:43;2025-01-18 22:43;T+04:20;-12,1916593192911;-33,247538858868;358;91;HDG;45;140;11,69;88;10,18;46,75;3900,67;Code 0;;;;;;;;1,41;100,00
2025-01-18 21:53;2025-01-18 22:53;T+04:30;-12,1590045116073;-33,2487053742156;357;92;HDG;45;140;11,84;88;10,41;48,70;3898,90;Code 0;;;;;;;;1,39;100,00
2025-01-18 22:03;2025-01-18 23:03;T+04:40;-12,1259123012167;-33,2504792920914;356;93;HDG;45;140;12,00;88;10,62;50,69;3897,12;Code 0;;;;;;;;1,37;100,00
2025-01-18 22:13;2025-01-18 23:13;T+04:50;-12,0924157558546;-33,2528748382701;352;97;HDG;45;140;12,17;88;10,81;52,70;3895,34;Code 0;;;;;;;;1,35;100,00
2025-01-18 22:23;2025-01-18 23:23;T+05:00;-12,058742307197;-33,2577143413675;351;97;HDG;45;140;12,35;88;10,98;54,73;3893,60;Code 0;;;;;;;;1,33;100,00
2025-01-18 22:33;2025-01-18 23:33;T+05:10;-12,0247190648475;-33,2632242518591;351;97;HDG;45;140;12,45;88;11,14;56,79;3891,85;Code 0;;;;;;;;1,32;100,00
2025-01-18 22:43;2025-01-18 23:43;T+05:20;-11,9902855392559;-33,2687998965786;350;98;HDG;45;140;12,66;88;11,26;58,87;3890,09;Code 0;;;;;;;;1,31;100,00
2025-01-18 22:53;2025-01-18 23:53;T+05:30;-11,9556484060842;-33,2750430869874;351;96;HDG;45;140;12,64;87;11,32;60,97;3888,33;Code 0;;;;;;;;1,30;100,00
2025-01-18 23:03;2025-01-19 00:03;T+05:40;-11,9208404555373;-33,2806779161688;349;98;HDG;45;140;12,76;86;11,38;63,08;3886,55;Code 0;;;;;;;;1,30;100,00
2025-01-18 23:13;2025-01-19 00:13;T+05:50;-11,8860696522142;-33,2875851120773;349;97;HDG;45;140;12,85;85;11,45;65,19;3884,80;Code 0;;;;;;;;1,29;100,00
2025-01-18 23:23;2025-01-19 00:23;T+06:00;-11,8510588801152;-33,2945390864017;348;97;HDG;45;140;12,85;84;11,53;67,32;3883,04;Code 0;;;;;;;;1,28;100,00
2025-01-18 23:33;2025-01-19 00:33;T+06:10;-11,8160066809705;-33,3021513433457;348;96;HDG;45;140;12,93;83;11,60;69,45;3881,29;Code 0;;;;;;;;1,28;100,00
2025-01-18 23:43;2025-01-19 00:43;T+06:20;-11,7808069595394;-33,3097946573735;350;93;HDG;45;140;12,98;82;11,68;71,60;3879,53;Code 0;;;;;;;;1,27;100,00
2025-01-18 23:53;2025-01-19 00:53;T+06:30;-11,7452897332935;-33,3161915544428;349;93;HDG;45;140;13,07;82;11,76;73,75;3877,73;Code 0;;;;;;;;1,26;100,00
2025-01-19 00:03;2025-01-19 01:03;T+06:40;-11,709634012672;-33,3232699894579;349;93;HDG;45;140;13,07;82;11,77;75,92;3875,93;Code 0;;;;;;;;1,26;100,00
2025-01-19 00:13;2025-01-19 01:13;T+06:50;-11,6741211951911;-33,3303191477672;349;94;HDG;45;140;13,00;82;11,70;78,08;3874,15;Code 0;;;;;;;;1,27;100,00
2025-01-19 00:23;2025-01-19 01:23;T+07:00;-11,6387598508635;-33,3373373424323;351;92;HDG;45;140;12,87;83;11,63;80,23;3872,37;Code 0;;;;;;;;1,27;100,00
2025-01-19 00:33;2025-01-19 01:33;T+07:10;-11,6034263155346;-33,343050657271;352;92;HDG;45;140;12,87;83;11,58;82,38;3870,56;Code 0;;;;;;;;1,28;100,00
2025-01-19 00:43;2025-01-19 01:43;T+07:20;-11,5680916867101;-33,3481198193023;354;90;HDG;45;140;12,76;83;11,54;84,51;3868,74;Code 0;;;;;;;;1,28;100,00
2025-01-19 00:53;2025-01-19 01:53;T+07:30;-11,532850138464;-33,3519003448973;353;91;HDG;45;140;12,77;84;11,50;86,64;3866,89;Code 0;;;;;;;;1,28;100,00
2025-01-19 01:03;2025-01-19 02:03;T+07:40;-11,4976412957493;-33,3563121753361;352;92;HDG;45;140;12,78;84;11,49;88,76;3865,06;Code 0;;;;;;;;1,29;100,00
2025-01-19 01:13;2025-01-19 02:13;T+07:50;-11,4625296869919;-33,3613474473991;352;91;HDG;45;140;12,68;83;11,44;90,88;3863,25;Code 0;;;;;;;;1,29;100,00
2025-01-19 01:23;2025-01-19 02:23;T+08:00;-11,4276480667636;-33,3663491178201;351;92;HDG;45;140;12,69;82;11,38;92,99;3861,45;Code 0;;;;;;;;1,30;100,00
2025-01-19 01:33;2025-01-19 02:33;T+08:10;-11,3929439278817;-33,3719564570838;351;91;HDG;45;140;12,59;82;11,32;95,10;3859,68;Code 0;;;;;;;;1,30;100,00
2025-01-19 01:43;2025-01-19 02:43;T+08:20;-11,3584008952141;-33,3775370859705;351;90;HDG;45;140;12,49;81;11,24;97,19;3857,91;Code 0;;;;;;;;1,31;100,00
2025-01-19 01:53;2025-01-19 02:53;T+08:30;-11,3241182303493;-33,3830749827074;350;91;HDG;45;140;12,50;80;11,16;99,27;3856,16;Code 0;;;;;;;;1,32;100,00
2025-01-19 02:03;2025-01-19 03:03;T+08:40;-11,2901230783061;-33,3891878093046;355;85;HDG;45;140;12,32;79;11,07;101,33;3854,44;Code 0;;;;;;;;1,33;100,00
2025-01-19 02:13;2025-01-19 03:13;T+08:50;-11,2562448515491;-33,3922100146833;350;89;HDG;45;140;12,30;79;10,96;103,37;3852,65;Code 0;;;;;;;;1,34;100,00
2025-01-19 02:23;2025-01-19 03:23;T+09:00;-11,2227653237579;-33,3982287085198;349;90;HDG;45;140;12,24;78;10,85;105,40;3850,95;Code 0;;;;;;;;1,34;100,00
2025-01-19 02:33;2025-01-19 03:33;T+09:10;-11,1893790757298;-33,4048440688796;353;86;HDG;45;140;12,11;78;10,76;107,44;3849,27;Code 0;;;;;;;;1,35;100,00
2025-01-19 02:43;2025-01-19 03:43;T+09:20;-11,1559749928632;-33,4090245600654;350;89;HDG;45;140;12,08;79;10,68;109,45;3847,54;Code 0;;;;;;;;1,36;100,00
2025-01-19 02:53;2025-01-19 03:53;T+09:30;-11,1229325365334;-33,414962359677;350;89;HDG;45;140;12,00;79;10,62;111,46;3845,86;Code 0;;;;;;;;1,37;100,00
2025-01-19 03:03;2025-01-19 04:03;T+09:40;-11,0900963601304;-33,420862426591;351;89;HDG;45;140;12,00;79;10,56;113,46;3844,20;Code 0;;;;;;;;1,37;100,00
2025-01-19 03:13;2025-01-19 04:13;T+09:50;-11,0571641482169;-33,4261770225673;355;86;HDG;45;140;11,90;80;10,50;115,45;3842,52;Code 0;;;;;;;;1,38;100,00
2025-01-19 03:23;2025-01-19 04:23;T+10:00;-11,0242234255578;-33,429113138033;358;83;HDG;45;140;11,80;81;10,44;117,43;3840,78;Code 0;;;;;;;;1,38;100,00
2025-01-19 03:33;2025-01-19 04:33;T+10:10;-10,9914529961864;-33,4302788866562;358;84;HDG;45;140;11,81;82;10,38;119,39;3839,01;Code 0;;;;;;;;1,39;100,00
2025-01-19 03:43;2025-01-19 04:43;T+10:20;-10,9586514721467;-33,4314456118794;358;85;HDG;45;140;11,76;82;10,33;121,35;3837,24;Code 0;;;;;;;;1,39;100,00
2025-01-19 03:53;2025-01-19 04:53;T+10:30;-10,9260104202267;-33,4326065013385;359;84;HDG;45;140;11,75;82;10,29;123,30;3835,48;Code 0;;;;;;;;1,40;100,00
2025-01-19 04:03;2025-01-19 05:03;T+10:40;-10,8933777798728;-33,4331865536049;358;85;HDG;45;140;11,69;83;10,24;125,24;3833,70;Code 0;;;;;;;;1,40;100,00
2025-01-19 04:13;2025-01-19 05:13;T+10:50;-10,8609282926096;-33,4343403777184;359;85;HDG;45;140;11,69;83;10,20;127,18;3831,95;Code 0;;;;;;;;1,40;100,00
